TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
extra_ears	extra_ears		追加の耳	人物	耳						rgba(255, 123, 2, .4)
ears_through_headwear	ears_through_headwear		帽子やヘッドウェアから出ている耳	人物	耳						rgba(255, 123, 2, .4)
alpaca_ears	alpaca_ears		アルパカの耳	人物	耳						rgba(255, 123, 2, .4)
horns	horns		角	人物	耳						rgba(255, 123, 2, .4)
fake_horns	fake_horns		フェイクの角	人物	耳						rgba(255, 123, 2, .4)
dragon_horns	dragon_horns		ドラゴンの角	人物	耳						rgba(255, 123, 2, .4)
oni_horns	oni_horns		鬼の角	人物	耳						rgba(255, 123, 2, .4)
antlers	antlers		角	人物	耳						rgba(255, 123, 2, .4)
curled_horns	curled_horns		曲がった角	人物	耳						rgba(255, 123, 2, .4)
goat_horns	goat_horns		ヤギの角	人物	耳						rgba(255, 123, 2, .4)
hair_on_horn	hair_on_horn		角の上の髪	人物	耳						rgba(255, 123, 2, .4)
thick eyebrows	thick eyebrows		濃い眉毛	人物	眉毛						rgba(255, 123, 2, .4)
cocked eyebrow	cocked eyebrow		眉を上げる	人物	眉毛						rgba(255, 123, 2, .4)
short eyebrows	short eyebrows		短い眉毛	人物	眉毛						rgba(255, 123, 2, .4)
v-shaped eyebrows	v-shaped eyebrows		V字型の眉毛	人物	眉毛						rgba(255, 123, 2, .4)
blue eyes	blue eyes		青い目	人物	目						rgba(255, 123, 2, .4)
red eyes	red eyes		赤い目	人物	目						rgba(255, 123, 2, .4)
brown eyes	brown eyes		茶色の目	人物	目						rgba(255, 123, 2, .4)
green eyes	green eyes		緑の目	人物	目						rgba(255, 123, 2, .4)
purple eyes	purple eyes		紫の目	人物	目						rgba(255, 123, 2, .4)
yellow eyes	yellow eyes		黄色い目	人物	目						rgba(255, 123, 2, .4)
pink eyes	pink eyes		ピンクの目	人物	目						rgba(255, 123, 2, .4)
black eyes	black eyes		黒い目	人物	目						rgba(255, 123, 2, .4)
aqua eyes	aqua eyes		アクアの目	人物	目						rgba(255, 123, 2, .4)
orange eyes	orange eyes		オレンジの目	人物	目						rgba(255, 123, 2, .4)
grey eyes	grey eyes		灰色の目	人物	目						rgba(255, 123, 2, .4)
multicolored eyes	multicolored eyes		多色の目	人物	目						rgba(255, 123, 2, .4)
white eyes	white eyes		白い目	人物	目						rgba(255, 123, 2, .4)
gradient eyes	gradient eyes		グラデーションの目	人物	目						rgba(255, 123, 2, .4)
closed eyes	closed eyes		閉じた目	人物	目						rgba(255, 123, 2, .4)
half-closed eyes	half-closed eyes		半開きの目	人物	目						rgba(255, 123, 2, .4)
crying with eyes open	crying with eyes open		目を開けて泣く	人物	目						rgba(255, 123, 2, .4)
narrowed eyes	narrowed eyes		細めた目	人物	目						rgba(255, 123, 2, .4)
hidden eyes	hidden eyes		隠れた目	人物	目						rgba(255, 123, 2, .4)
heart-shaped eyes	heart-shaped eyes		ハート型の目	人物	目						rgba(255, 123, 2, .4)
button eyes	button eyes		ボタンの目	人物	目						rgba(255, 123, 2, .4)
cephalopod eyes	cephalopod eyes		軟体動物の目	人物	目						rgba(255, 123, 2, .4)
eyes visible through hair	eyes visible through hair		髪の中から見える目	人物	目						rgba(255, 123, 2, .4)
glowing eyes	glowing eyes		輝く目	人物	目						rgba(255, 123, 2, .4)
empty eyes	empty eyes		空っぽの目	人物	目						rgba(255, 123, 2, .4)
rolling eyes	rolling eyes		回転する目	人物	目						rgba(255, 123, 2, .4)
cross eyed	cross eyed		斜視	人物	目						rgba(255, 123, 2, .4)
blank eyes	blank eyes		空白の目	人物	目						rgba(255, 123, 2, .4)
no eyes	no eyes		目がない	人物	目						rgba(255, 123, 2, .4)
sparkling eyes	sparkling eyes		輝く目	人物	目						rgba(255, 123, 2, .4)
extra eyes	extra eyes		追加の目	人物	目						rgba(255, 123, 2, .4)
crazy eyes	crazy eyes		狂気のある目	人物	目						rgba(255, 123, 2, .4)
solid circle eyes	solid circle eyes		完全な丸い目	人物	目						rgba(255, 123, 2, .4)
solid oval eyes	solid oval eyes		完全な楕円形の目	人物	目						rgba(255, 123, 2, .4)
uneven eyes	uneven eyes		均一でない目	人物	目						rgba(255, 123, 2, .4)
blood from eyes	blood from eyes		目から血液	人物	目						rgba(255, 123, 2, .4)
pupils	pupils		瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
bright_pupils	bright_pupils		明るい瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
heterochromia	heterochromia		異色瞳	人物	瞳孔						rgba(255, 123, 2, .4)
slit_pupils	slit_pupils		細長い瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
snake_pupils	snake_pupils		蛇の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
symbol-shaped_pupils	symbol-shaped_pupils		シンボル型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
heart-shaped_pupils	heart-shaped_pupils		ハート型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
diamond-shaped_pupils	diamond-shaped_pupils		ダイヤモンド型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
star-shaped_pupils	star-shaped_pupils		星型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
dilated_pupils	dilated_pupils		拡張した瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
no_pupils	no_pupils		瞳孔がない	人物	瞳孔						rgba(255, 123, 2, .4)
ringed_eyes	ringed_eyes		瞳孔の輪郭	人物	瞳孔						rgba(255, 123, 2, .4)
constricted_pupils	constricted_pupils		収縮した瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
star_in_eye	star_in_eye		目の中の星	人物	瞳孔						rgba(255, 123, 2, .4)
x-shaped_pupils	x-shaped_pupils		X字型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
horizontal_pupils	horizontal_pupils		横長の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
dashed_eyes	dashed_eyes		点線の目	人物	瞳孔						rgba(255, 123, 2, .4)
butterfly-shaped_pupils	butterfly-shaped_pupils		蝶の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
rectangular_pupils	rectangular_pupils		長方形の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
square_pupils	square_pupils		四角い瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
dot_pupils	dot_pupils		点状の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
extra_pupils	extra_pupils		追加の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
mismatched_pupils	mismatched_pupils		不揃いな瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
+_+	+_+		十字の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
cross-shaped_pupils	cross-shaped_pupils		十字型の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
purple_pupils	purple_pupils		紫色の瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
orange_pupils	orange_pupils		オレンジの瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
blue_pupils	blue_pupils		青い瞳孔	人物	瞳孔						rgba(255, 123, 2, .4)
symbol_in_eye	symbol_in_eye		目の中のシンボル	人物	瞳孔						rgba(255, 123, 2, .4)
pointed nose	pointed nose		尖った鼻	人物	鼻						rgba(255, 123, 2, .4)
small nose	small nose		小さな鼻	人物	鼻						rgba(255, 123, 2, .4)
big nose	big nose		大きな鼻	人物	鼻						rgba(255, 123, 2, .4)
no_nose	no_nose		鼻がない	人物	鼻						rgba(255, 123, 2, .4)
dot_nose	dot_nose		点状の鼻	人物	鼻						rgba(255, 123, 2, .4)
nose_bubble	nose_bubble		鼻の泡	人物	鼻						rgba(255, 123, 2, .4)
smelling	smelling		匂いを嗅ぐ	人物	鼻						rgba(255, 123, 2, .4)
nose	nose		鼻	人物	鼻						rgba(255, 123, 2, .4)
nosebleed	nosebleed		鼻血	人物	鼻						rgba(255, 123, 2, .4)
snot	snot		鼻水	人物	鼻						rgba(255, 123, 2, .4)
snout	snout		鼻先	人物	鼻						rgba(255, 123, 2, .4)
chestnut mouth	chestnut mouth		栗の口	人物	口						rgba(255, 123, 2, .4)
thick lips	thick lips		厚い唇	人物	口						rgba(255, 123, 2, .4)
puffy lips	puffy lips		ふっくらとした唇	人物	口						rgba(255, 123, 2, .4)
lipstick	lipstick		リップスティック	人物	口						rgba(255, 123, 2, .4)
heart-shaped mouth	heart-shaped mouth		ハート型の口	人物	口						rgba(255, 123, 2, .4)
pout	pout		ふくれっ面	人物	口						rgba(255, 123, 2, .4)
open mouth	open mouth		口を開ける	人物	口						rgba(255, 123, 2, .4)
closed mouth	closed mouth		口を閉じる	人物	口						rgba(255, 123, 2, .4)
shark mouth	shark mouth		サメの口	人物	口						rgba(255, 123, 2, .4)
parted lips	parted lips		口を開ける	人物	口						rgba(255, 123, 2, .4)
mole under mouth	mole under mouth		口の下のほくろ	人物	口						rgba(255, 123, 2, .4)
open_mouth	open_mouth		口を開ける	人物	口						rgba(255, 123, 2, .4)
gasping	gasping		息を切らす（口を大きく開ける）	人物	口						rgba(255, 123, 2, .4)
Slightly_open_mouth	Slightly_open_mouth		少しだけ口を開ける	人物	口						rgba(255, 123, 2, .4)
wavy_mouth	wavy_mouth		波打つ口	人物	口						rgba(255, 123, 2, .4)
close_mouth	close_mouth		口を閉じる	人物	口						rgba(255, 123, 2, .4)
dot_mouth	dot_mouth		ドットの口	人物	口						rgba(255, 123, 2, .4)
no_mouth	no_mouth		口がない	人物	口						rgba(255, 123, 2, .4)
gag	gag		ギャグ	人物	口						rgba(255, 123, 2, .4)
gnaw	gnaw		かじる	人物	口						rgba(255, 123, 2, .4)
:3	:3		猫の口	人物	口						rgba(255, 123, 2, .4)
:o	:o		口を開ける	人物	口						rgba(255, 123, 2, .4)
:>	:>		V字の口	人物	口						rgba(255, 123, 2, .4)
parted_lips	parted_lips		口を開ける	人物	口						rgba(255, 123, 2, .4)
bit_gag	bit_gag		口を噛む	人物	口						rgba(255, 123, 2, .4)
chestnut_mouth	chestnut_mouth		栗の口	人物	口						rgba(255, 123, 2, .4)
cleave_gag	cleave_gag		口をふさぐ	人物	口						rgba(255, 123, 2, .4)
closed_mouth	closed_mouth		口を閉じる	人物	口						rgba(255, 123, 2, .4)
covered_mouth	covered_mouth		口を覆う	人物	口						rgba(255, 123, 2, .4)
extra_mouth	extra_mouth		追加の口	人物	口						rgba(255, 123, 2, .4)
hair_in_mouth	hair_in_mouth		口に髪が入っている	人物	口						rgba(255, 123, 2, .4)
hair_tie_in_mouth	hair_tie_in_mouth		口に髪の結び目を持っている	人物	口						rgba(255, 123, 2, .4)
homu	homu		ほむぺ	人物	口						rgba(255, 123, 2, .4)
lips	lips		唇	人物	口						rgba(255, 123, 2, .4)
mouth	mouth		口	人物	口						rgba(255, 123, 2, .4)
mouth_hold	mouth_hold		口で保持する	人物	口						rgba(255, 123, 2, .4)
oral	oral		口で	人物	口						rgba(255, 123, 2, .4)
pacifier	pacifier		おしゃぶり	人物	口						rgba(255, 123, 2, .4)
Pouted lips	Pouted lips		ふくれっ面	人物	口						rgba(255, 123, 2, .4)
sideways_mouth	sideways_mouth		横向きの口	人物	口						rgba(255, 123, 2, .4)
spoon_in_mouth	spoon_in_mouth		口にスプーンを持っている	人物	口						rgba(255, 123, 2, .4)
triangle_mouth	triangle_mouth		三角の口	人物	口						rgba(255, 123, 2, .4)
saliva	saliva		唾液	人物	口						rgba(255, 123, 2, .4)
drooling	drooling		よだれを垂らす	人物	口						rgba(255, 123, 2, .4)
mouth_drool	mouth_drool		口の端に唾液の滴状の欠け	人物	口						rgba(255, 123, 2, .4)
teeth	teeth		歯	人物	歯						rgba(255, 123, 2, .4)
upper_teeth	upper_teeth		上歯	人物	歯						rgba(255, 123, 2, .4)
fang	fang		牙	人物	歯						rgba(255, 123, 2, .4)
skin_fang	skin_fang		肌色の牙	人物	歯						rgba(255, 123, 2, .4)
round_teeth	round_teeth		丸い歯	人物	歯						rgba(255, 123, 2, .4)
sharp_teeth	sharp_teeth		鋭い歯	人物	歯						rgba(255, 123, 2, .4)
clenched_teeth	clenched_teeth		歯を食いしばる	人物	歯						rgba(255, 123, 2, .4)
tongue	tongue		舌	人物	歯						rgba(255, 123, 2, .4)
buck_teeth	buck_teeth		兎歯	人物	歯						rgba(255, 123, 2, .4)
fang_out	fang_out		牙を出す	人物	歯						rgba(255, 123, 2, .4)
fangs	fangs		牙	人物	歯						rgba(255, 123, 2, .4)
spiked_club	spiked_club		トゲ付きの棍棒	人物	歯						rgba(255, 123, 2, .4)
tooth	tooth		歯	人物	歯						rgba(255, 123, 2, .4)
toothbrush	toothbrush		歯ブラシ	人物	歯						rgba(255, 123, 2, .4)
tusks	tusks		象牙	人物	歯						rgba(255, 123, 2, .4)
shark_mouth	shark_mouth		鮫の歯	人物	歯						rgba(255, 123, 2, .4)
:q	:q		舌を上唇に置く	人物	舌						rgba(255, 123, 2, .4)
:p	:p		舌を下唇に置く	人物	舌						rgba(255, 123, 2, .4)
;p	;p		眨眼と舌を伸ばす	人物	舌						rgba(255, 123, 2, .4)
french_kiss	french_kiss		フレンチキス	人物	舌						rgba(255, 123, 2, .4)
long_tongue	long_tongue		長い舌	人物	舌						rgba(255, 123, 2, .4)
oral_invitation	oral_invitation		射精を迎えるために舌を出す	人物	舌						rgba(255, 123, 2, .4)
tongue	tongue		舌	人物	舌						rgba(255, 123, 2, .4)
tongue_out	tongue_out		舌を出す	人物	舌						rgba(255, 123, 2, .4)
uvula	uvula		扁桃腺	人物	舌						rgba(255, 123, 2, .4)
fingernails	fingernails		爪	人物	爪						rgba(255, 123, 2, .4)
toenails	toenails		足の爪	人物	爪						rgba(255, 123, 2, .4)
nail_polish	nail_polish		ネイルポリッシュ	人物	爪						rgba(255, 123, 2, .4)
toenail_polish	toenail_polish		足のネイルポリッシュ	人物	爪						rgba(255, 123, 2, .4)
black_nails	black_nails		黒い爪	人物	爪						rgba(255, 123, 2, .4)
red_nails	red_nails		赤い爪	人物	爪						rgba(255, 123, 2, .4)
pink_nails	pink_nails		ピンクの爪	人物	爪						rgba(255, 123, 2, .4)
long_fingernails	long_fingernails		長い爪	人物	爪						rgba(255, 123, 2, .4)
nail	nail		爪	人物	爪						rgba(255, 123, 2, .4)
multicolored_nails	multicolored_nails		多色の爪	人物	爪						rgba(255, 123, 2, .4)
nail_art	nail_art		ネイルアート	人物	爪						rgba(255, 123, 2, .4)
brown_vest	brown_vest		茶色のベスト	人物	爪						rgba(255, 123, 2, .4)
bare shoulders	bare shoulders		裸の肩	人物	肩						rgba(255, 123, 2, .4)
collarbonea	collarbonea		鎖骨	人物	肩						rgba(255, 123, 2, .4)
armpits	armpits		脇の下	人物	肩						rgba(255, 123, 2, .4)
armpit_crease	armpit_crease		脇の下のしわ	人物	肩						rgba(255, 123, 2, .4)
chest	chest		胸部	人物	胸部						rgba(255, 123, 2, .4)
flat chest	flat chest		平らな胸(A)	人物	胸部						rgba(255, 123, 2, .4)
small_breasts	small_breasts		小さい胸(B)	人物	胸部						rgba(255, 123, 2, .4)
medium breasts	medium breasts		中くらいの胸(C)	人物	胸部						rgba(255, 123, 2, .4)
big breasts	big breasts		大きい胸(D)	人物	胸部						rgba(255, 123, 2, .4)
huge breasts	huge breasts		巨大な胸(E)	人物	胸部						rgba(255, 123, 2, .4)
gigantic breasts	gigantic breasts		超巨大な胸(F)	人物	胸部						rgba(255, 123, 2, .4)
between breasts	between breasts		乳房の間	人物	胸部						rgba(255, 123, 2, .4)
breasts apart	breasts apart		胸を分ける	人物	胸部						rgba(255, 123, 2, .4)
hanging breasts	hanging breasts		下垂した胸	人物	胸部						rgba(255, 123, 2, .4)
bouncing breasts	bouncing breasts		弾む胸	人物	胸部						rgba(255, 123, 2, .4)
cleavage	cleavage		谷間	人物	胸部						rgba(255, 123, 2, .4)
areola	areola		乳輪	人物	胸部						rgba(255, 123, 2, .4)
nipples	nipples		乳首	人物	胸部						rgba(255, 123, 2, .4)
pectorals	pectorals		大胸筋	人物	胸部						rgba(255, 123, 2, .4)
large_pectorals	large_pectorals		大きな胸筋	人物	胸部						rgba(255, 123, 2, .4)
unbuttoned clothes	unbuttoned clothes		前を開けた服	人物	胸部						rgba(255, 123, 2, .4)
narrow_waist	narrow_waist		細い腰	人物	腰						rgba(255, 123, 2, .4)
slender_waist	slender_waist		細身の腰	人物	腰						rgba(255, 123, 2, .4)
midriff	midriff		腹部	人物	腹部						rgba(255, 123, 2, .4)
belly	belly		お腹	人物	腹部						rgba(255, 123, 2, .4)
absolute_territory	absolute_territory		腹筋	人物	腹部						rgba(255, 123, 2, .4)
inflation	inflation		膨らんだ腹部	人物	腹部						rgba(255, 123, 2, .4)
navel	navel		へそ	人物	腹部						rgba(255, 123, 2, .4)
groin	groin		腹股沟	人物	腹部						rgba(255, 123, 2, .4)
pregnant	pregnant		妊娠	人物	腹部						rgba(255, 123, 2, .4)
wings	wings		翼	人物	翼						rgba(255, 123, 2, .4)
bat_wings	bat_wings		バットウィング	人物	翼						rgba(255, 123, 2, .4)
butterfly_wings	butterfly_wings		バタフライウィング	人物	翼						rgba(255, 123, 2, .4)
black_wings	black_wings		黒い翼	人物	翼						rgba(255, 123, 2, .4)
demon_wings	demon_wings		悪魔の翼	人物	翼						rgba(255, 123, 2, .4)
asymmetrical_wings	asymmetrical_wings		非対称の翼	人物	翼						rgba(255, 123, 2, .4)
detached_wings	detached_wings		本体から離れた翼	人物	翼						rgba(255, 123, 2, .4)
fairy_wings	fairy_wings		妖精の翼	人物	翼						rgba(255, 123, 2, .4)
fake_wings	fake_wings		偽の翼	人物	翼						rgba(255, 123, 2, .4)
fiery_wings	fiery_wings		燃えるような翼	人物	翼						rgba(255, 123, 2, .4)
insect_wings	insect_wings		昆虫の翼	人物	翼						rgba(255, 123, 2, .4)
large_wings	large_wings		大きな翼	人物	翼						rgba(255, 123, 2, .4)
low_wings	low_wings		腰の位置にある翼	人物	翼						rgba(255, 123, 2, .4)
mini_wings	mini_wings		ミニ翼	人物	翼						rgba(255, 123, 2, .4)
multicolored_wings	multicolored_wings		多色の翼	人物	翼						rgba(255, 123, 2, .4)
multiple_wings	multiple_wings		複数の翼	人物	翼						rgba(255, 123, 2, .4)
